,word,count_1,count_2,count_3,count_4,sum
32138,kbann,0.0,0.0,30.0,0.0,30.0
32139,kcl,0.0,0.0,17.0,0.0,17.0
32140,kda,0.0,0.0,4.0,0.0,4.0
32141,kdd,0.0,0.0,8.0,0.0,8.0
32142,kde,0.0,0.0,17.0,0.0,17.0
32143,keam,0.0,0.0,11.0,0.0,11.0
32144,kearn,0.0,0.0,111.0,0.0,111.0
32145,keck,0.0,0.0,14.0,0.0,14.0
32146,keesing,0.0,0.0,16.0,0.0,16.0
32147,kempter,0.0,0.0,29.0,0.0,29.0
32148,kenji,0.0,0.0,18.0,0.0,18.0
32149,kepler,0.0,0.0,12.0,0.0,12.0
32150,ker,0.0,0.0,10.0,0.0,10.0
32151,kernel,0.0,0.0,1335.0,5.0,1340.0
32152,kersten,0.0,0.0,16.0,0.0,16.0
32153,kerszberg,0.0,0.0,21.0,0.0,21.0
32154,kfd,0.0,0.0,25.0,0.0,25.0
32155,kfm,0.0,0.0,16.0,0.0,16.0
32156,khz,0.0,0.0,97.0,0.0,97.0
32157,kiang,0.0,0.0,14.0,0.0,14.0
32158,kiel,0.0,0.0,19.0,0.0,19.0
32159,kij,0.0,0.0,26.0,0.0,26.0
32160,kinase,0.0,0.0,19.0,0.0,19.0
32161,kinases,0.0,0.0,6.0,0.0,6.0
32162,kindermann,0.0,0.0,16.0,0.0,16.0
32163,kinematic,0.0,0.0,162.0,0.0,162.0
32164,kinzel,0.0,0.0,16.0,0.0,16.0
32165,kirchoff,0.0,0.0,23.0,0.0,23.0
32166,kirillov,0.0,0.0,7.0,0.0,7.0
32167,kitten,0.0,0.0,9.0,8.0,17.0
32168,kivinen,0.0,0.0,51.0,0.0,51.0
32169,kkt,0.0,0.0,21.0,0.0,21.0
32170,klab,0.0,0.0,15.0,0.0,15.0
32171,klaus,0.0,0.0,50.0,0.0,50.0
32172,kleinfeld,0.0,0.0,11.0,0.0,11.0
32173,klopf,0.0,0.0,11.0,0.0,11.0
32174,kluwer,0.0,0.0,98.0,0.0,98.0
32175,kmax,0.0,0.0,10.0,0.0,10.0
32176,knerr,0.0,0.0,5.0,0.0,5.0
32177,knierim,0.0,0.0,23.0,0.0,23.0
32178,knill,0.0,0.0,10.0,0.0,10.0
32179,knn,0.0,0.0,138.0,0.0,138.0
32180,knowl,0.0,0.0,20.0,0.0,20.0
32181,koenderink,0.0,0.0,18.0,0.0,18.0
32182,koffka,0.0,0.0,14.0,0.0,14.0
32183,kohlmorgen,0.0,0.0,10.0,0.0,10.0
32184,kohonen,0.0,0.0,340.0,0.0,340.0
32185,koike,0.0,0.0,16.0,0.0,16.0
32186,koiran,0.0,0.0,22.0,0.0,22.0
32187,koistinen,0.0,0.0,10.0,0.0,10.0
32188,kolen,0.0,0.0,23.0,0.0,23.0
32189,koller,0.0,0.0,33.0,0.0,33.0
32190,kolmogorov,0.0,0.0,40.0,0.0,40.0
32191,kom,0.0,0.0,15.0,0.0,15.0
32192,kompe,0.0,0.0,10.0,0.0,10.0
32193,konig,0.0,0.0,26.0,0.0,26.0
32194,konishi,0.0,0.0,53.0,0.0,53.0
32195,kopell,0.0,0.0,10.0,0.0,10.0
32196,korf,0.0,0.0,14.0,0.0,14.0
32197,kosaka,0.0,0.0,9.0,0.0,9.0
32198,kosko,0.0,0.0,1.0,0.0,1.0
32199,kosowsky,0.0,0.0,19.0,0.0,19.0
32200,kotani,0.0,0.0,9.0,0.0,9.0
32201,kowalczyk,0.0,0.0,57.0,0.0,57.0
32202,koza,0.0,0.0,13.0,0.0,13.0
32203,kremer,0.0,0.0,8.0,0.0,8.0
32204,kreutz,0.0,0.0,14.0,0.0,14.0
32205,kriging,0.0,0.0,3.0,0.0,3.0
32206,kristan,0.0,0.0,14.0,0.0,14.0
32207,krogh,0.0,0.0,122.0,0.0,122.0
32208,kronecker,0.0,0.0,29.0,0.0,29.0
32209,krug,0.0,0.0,19.0,0.0,19.0
32210,kruschke,0.0,0.0,22.0,0.0,22.0
32211,kruse,0.0,0.0,15.0,0.0,15.0
32212,kryukov,0.0,0.0,11.0,0.0,11.0
32213,ksnig,0.0,0.0,14.0,0.0,14.0
32214,kth,0.0,0.0,50.0,0.0,50.0
32215,kuan,0.0,0.0,10.0,0.0,10.0
32216,kuh,0.0,0.0,19.0,0.0,19.0
32217,kullback,0.0,0.0,140.0,0.0,140.0
32218,kung,0.0,0.0,27.0,1.0,28.0
32219,kupfermann,0.0,0.0,11.0,0.0,11.0
32220,kurtosis,0.0,0.0,71.0,0.0,71.0
32221,kushner,0.0,0.0,22.0,0.0,22.0
32222,kutta,0.0,0.0,11.0,0.0,11.0
32223,kw97,0.0,0.0,12.0,0.0,12.0
32224,kwok,0.0,0.0,10.0,0.0,10.0
32225,kwon,0.0,0.0,17.0,0.0,17.0
32226,kwta,0.0,0.0,19.0,0.0,19.0
32227,kybernetik,0.0,0.0,15.0,0.0,15.0
32228,labeller,0.0,0.0,13.0,0.0,13.0
32229,labelling,0.0,0.0,72.0,6.0,78.0
32230,laboratoire,0.0,0.0,12.0,0.0,12.0
32231,laborious,0.0,0.0,11.0,3.0,14.0
32232,lades,0.0,0.0,17.0,0.0,17.0
32233,lagrangian,0.0,0.0,79.0,0.0,79.0
32234,laham,0.0,0.0,12.0,0.0,12.0
32235,laheld,0.0,0.0,15.0,0.0,15.0
32236,lamel,0.0,0.0,7.0,0.0,7.0
32237,lamina,0.0,0.0,9.0,0.0,9.0
32238,laminar,0.0,0.0,25.0,0.0,25.0
32239,lamme,0.0,0.0,10.0,0.0,10.0
32240,lamprey,0.0,0.0,36.0,0.0,36.0
32241,landauer,0.0,0.0,27.0,0.0,27.0
32242,landgrebe,0.0,0.0,10.0,0.0,10.0
32243,landsat,0.0,0.0,14.0,0.0,14.0
32244,landscapes,0.0,0.0,41.0,14.0,55.0
32245,landy,0.0,0.0,14.0,0.0,14.0
32246,langevin,0.0,0.0,10.0,0.0,10.0
32247,lapedes,0.0,0.0,61.0,0.0,61.0
32248,laplace,0.0,0.0,111.0,0.0,111.0
32249,laplacian,0.0,0.0,73.0,0.0,73.0
32250,lappe,0.0,0.0,11.0,0.0,11.0
32251,larc,0.0,0.0,13.0,0.0,13.0
32252,larly,0.0,0.0,10.0,0.0,10.0
32253,laskey,0.0,0.0,10.0,0.0,10.0
32254,lasso,0.0,0.0,14.0,1.0,15.0
32255,lat,0.0,0.0,20.0,0.0,20.0
32256,latch,0.0,0.0,24.0,3.0,27.0
32257,latched,0.0,0.0,8.0,5.0,13.0
32258,latches,0.0,0.0,9.0,2.0,11.0
32259,lated,0.0,0.0,59.0,0.0,59.0
32260,latencies,0.0,0.0,31.0,0.0,31.0
32261,latency,0.0,0.0,86.0,0.0,86.0
32262,latent,0.0,0.0,337.0,3.0,340.0
32263,laterally,0.0,0.0,30.0,1.0,31.0
32264,lation,0.0,0.0,88.0,0.0,88.0
32265,lattice,0.0,0.0,182.0,1.0,183.0
32266,lattices,0.0,0.0,20.0,0.0,20.0
32267,laughton,0.0,0.0,15.0,0.0,15.0
32268,lauritzen,0.0,0.0,16.0,0.0,16.0
32269,lavigna,0.0,0.0,10.0,0.0,10.0
32270,lavigne,0.0,0.0,11.0,0.0,11.0
32271,layered,0.0,0.0,227.0,8.0,235.0
32272,lazzaro,0.0,0.0,105.0,0.0,105.0
32273,lba,0.0,0.0,16.0,0.0,16.0
32274,lbg,0.0,0.0,29.0,0.0,29.0
32275,lca,0.0,0.0,11.0,0.0,11.0
32276,lda,0.0,0.0,46.0,0.0,46.0
32277,leaky,0.0,0.0,29.0,7.0,36.0
32278,leam,0.0,0.0,11.0,0.0,11.0
32279,leaming,0.0,0.0,73.0,0.0,73.0
32280,leapfrog,0.0,0.0,16.0,2.0,18.0
32281,learnability,0.0,0.0,76.0,0.0,76.0
32282,learnable,0.0,0.0,79.0,0.0,79.0
32283,lebiere,0.0,0.0,42.0,0.0,42.0
32284,leblanc,0.0,0.0,3.0,0.0,3.0
32285,lecar,0.0,0.0,8.0,0.0,8.0
32286,lection,0.0,0.0,10.0,0.0,10.0
32287,lective,0.0,0.0,8.0,0.0,8.0
32288,lecun,0.0,0.0,125.0,0.0,125.0
32289,leech,0.0,0.0,28.0,2.0,30.0
32290,leemon,0.0,0.0,10.0,0.0,10.0
32291,leen,0.0,0.0,150.0,0.0,150.0
32292,leerink,0.0,0.0,14.0,0.0,14.0
32293,leftmost,0.0,0.0,18.0,0.0,18.0
32294,leftward,0.0,0.0,22.0,1.0,23.0
32295,legendre,0.0,0.0,44.0,0.0,44.0
32296,lehic,0.0,0.0,21.0,0.0,21.0
32297,lehky,0.0,0.0,9.0,0.0,9.0
32298,lei,0.0,0.0,15.0,0.0,15.0
32299,leibler,0.0,0.0,94.0,0.0,94.0
32300,leisch,0.0,0.0,10.0,0.0,10.0
32301,lel,0.0,0.0,9.0,0.0,9.0
32302,lem,0.0,0.0,158.0,0.0,158.0
32303,lemasson,0.0,0.0,13.0,0.0,13.0
32304,lemma,0.0,0.0,361.0,0.0,361.0
32305,lemmas,0.0,0.0,29.0,0.0,29.0
32306,lempel,0.0,0.0,17.0,0.0,17.0
32307,lenz,0.0,0.0,2.0,0.0,2.0
32308,leong,0.0,0.0,27.0,0.0,27.0
32309,leow,0.0,0.0,12.0,0.0,12.0
32310,lesion,0.0,0.0,187.0,2.0,189.0
32311,lesioned,0.0,0.0,35.0,0.0,35.0
32312,lesioning,0.0,0.0,13.0,0.0,13.0
32313,lett,0.0,0.0,86.0,0.0,86.0
32314,letterform,0.0,0.0,22.0,0.0,22.0
32315,levenberg,0.0,0.0,10.0,0.0,10.0
32316,leverages,0.0,0.0,13.0,0.0,13.0
32317,levick,0.0,0.0,18.0,0.0,18.0
32318,levinson,0.0,0.0,15.0,0.0,15.0
32319,lewicki,0.0,0.0,44.0,0.0,44.0
32320,lexical,0.0,0.0,46.0,0.0,46.0
32321,lexicon,0.0,0.0,25.0,12.0,37.0
32322,lfa,0.0,0.0,14.0,0.0,14.0
32323,lftc,0.0,0.0,5.0,0.0,5.0
32324,lgn,0.0,0.0,259.0,0.0,259.0
32325,lgp,0.0,0.0,10.0,0.0,10.0
32326,lhe,0.0,0.0,20.0,0.0,20.0
32327,liapunov,0.0,0.0,11.0,0.0,11.0
32328,lib,0.0,0.0,15.0,0.0,15.0
32329,liebler,0.0,0.0,14.0,0.0,14.0
32330,ligand,0.0,0.0,4.0,0.0,4.0
32331,lightness,0.0,0.0,43.0,3.0,46.0
32332,lihood,0.0,0.0,21.0,0.0,21.0
32333,lij,0.0,0.0,14.0,0.0,14.0
32334,likeli,0.0,0.0,25.0,0.0,25.0
32335,linder,0.0,0.0,14.0,0.0,14.0
32336,linearities,0.0,0.0,37.0,0.0,37.0
32337,linearity,0.0,0.0,134.0,0.0,134.0
32338,linearization,0.0,0.0,25.0,0.0,25.0
32339,linearize,0.0,0.0,15.0,0.0,15.0
32340,linearized,0.0,0.0,51.0,0.0,51.0
32341,linearizing,0.0,0.0,13.0,0.0,13.0
32342,linearly,0.0,0.0,410.0,0.0,410.0
32343,linelet,0.0,0.0,11.0,0.0,11.0
32344,linesearch,0.0,0.0,20.0,0.0,20.0
32345,linguistic,0.0,0.0,133.0,12.0,145.0
32346,linsker,0.0,0.0,184.0,0.0,184.0
32347,linster,0.0,0.0,18.0,0.0,18.0
32348,lipp,0.0,0.0,9.0,0.0,9.0
32349,lippe,0.0,0.0,19.0,0.0,19.0
32350,lippmann,0.0,0.0,256.0,0.0,256.0
32351,lipreading,0.0,0.0,26.0,0.0,26.0
32352,lipschitz,0.0,0.0,40.0,0.0,40.0
32353,lipschitzian,0.0,0.0,10.0,0.0,10.0
32354,lisberger,0.0,0.0,56.0,0.0,56.0
32355,lisp,0.0,0.0,24.0,2.0,26.0
32356,lissom,0.0,0.0,43.0,0.0,43.0
32357,lit88,0.0,0.0,10.0,0.0,10.0
32358,lit89,0.0,0.0,14.0,0.0,14.0
32359,literal,0.0,0.0,62.0,14.0,76.0
32360,lithography,0.0,0.0,10.0,0.0,10.0
32361,littlestone,0.0,0.0,59.0,0.0,59.0
32362,littman,0.0,0.0,69.0,0.0,69.0
32363,littmann,0.0,0.0,9.0,0.0,9.0
32364,ljung,0.0,0.0,23.0,0.0,23.0
32365,lld,0.0,0.0,37.0,0.0,37.0
32366,lldn,0.0,0.0,13.0,0.0,13.0
32367,llg,0.0,0.0,10.0,0.0,10.0
32368,llin,0.0,0.0,10.0,0.0,10.0
32369,lll,0.0,0.0,15.0,0.0,15.0
32370,llll,0.0,0.0,16.0,0.0,16.0
32371,llm,0.0,0.0,16.0,0.0,16.0
32372,lln,0.0,0.0,11.0,0.0,11.0
32373,llt,0.0,0.0,16.0,0.0,16.0
32374,llx,0.0,0.0,33.0,0.0,33.0
32375,llxi,0.0,0.0,10.0,0.0,10.0
32376,lly,0.0,0.0,11.0,0.0,11.0
32377,lman,0.0,0.0,12.0,0.0,12.0
32378,lna,0.0,0.0,9.0,0.0,9.0
32379,lnp,0.0,0.0,49.0,0.0,49.0
32380,lnq,0.0,0.0,10.0,0.0,10.0
32381,lnt,0.0,0.0,9.0,0.0,9.0
32382,lob,0.0,0.0,10.0,5.0,15.0
32383,lobe,0.0,0.0,73.0,3.0,76.0
32384,lobes,0.0,0.0,12.0,2.0,14.0
32385,loca,0.0,0.0,16.0,4.0,20.0
32386,localised,0.0,0.0,17.0,0.0,17.0
32387,localist,0.0,0.0,42.0,0.0,42.0
32388,locality,0.0,0.0,41.0,0.0,41.0
32389,localization,0.0,0.0,266.0,0.0,266.0
32390,localize,0.0,0.0,30.0,0.0,30.0
32391,localizer,0.0,0.0,13.0,0.0,13.0
32392,localizing,0.0,0.0,11.0,0.0,11.0
32393,locates,0.0,0.0,11.0,3.0,14.0
32394,locative,0.0,0.0,11.0,0.0,11.0
32395,loch,0.0,0.0,13.0,0.0,13.0
32396,loci,0.0,0.0,15.0,0.0,15.0
32397,lockery,0.0,0.0,15.0,0.0,15.0
32398,lococode,0.0,0.0,17.0,0.0,17.0
32399,locomotion,0.0,0.0,59.0,0.0,59.0
32400,locomotor,0.0,0.0,9.0,0.0,9.0
32401,locus,0.0,0.0,19.0,2.0,21.0
32402,locust,0.0,0.0,12.0,0.0,12.0
32403,loess,0.0,0.0,19.0,0.0,19.0
32404,log2,0.0,0.0,48.0,0.0,48.0
32405,loga,0.0,0.0,10.0,0.0,10.0
32406,logarithm,0.0,0.0,109.0,0.0,109.0
32407,logarithmic,0.0,0.0,131.0,0.0,131.0
32408,logarithmically,0.0,0.0,24.0,0.0,24.0
32409,logf,0.0,0.0,14.0,0.0,14.0
32410,logit,0.0,0.0,9.0,0.0,9.0
32411,logitboost,0.0,0.0,10.0,0.0,10.0
32412,loglog,0.0,0.0,7.0,0.0,7.0
32413,logn,0.0,0.0,14.0,0.0,14.0
32414,logothetis,0.0,0.0,35.0,0.0,35.0
32415,logp,0.0,0.0,123.0,0.0,123.0
32416,lond,0.0,0.0,66.0,0.0,66.0
32417,longitudinal,0.0,0.0,18.0,1.0,19.0
32418,longtin,0.0,0.0,40.0,0.0,40.0
32419,lookahead,0.0,0.0,46.0,0.0,46.0
32420,looo,0.0,0.0,22.0,0.0,22.0
32421,loopy,0.0,0.0,29.0,10.0,39.0
32422,loosely,0.0,0.0,50.0,37.0,87.0
32423,loth,0.0,0.0,17.0,0.0,17.0
32424,lowed,0.0,0.0,10.0,0.0,10.0
32425,lowing,0.0,0.0,28.0,0.0,28.0
32426,lowpass,0.0,0.0,48.0,0.0,48.0
32427,lozano,0.0,0.0,30.0,0.0,30.0
32428,lpc,0.0,0.0,17.0,0.0,17.0
32429,lpnn,0.0,0.0,28.0,0.0,28.0
32430,lqr,0.0,0.0,37.0,0.0,37.0
32431,lraam,0.0,0.0,34.0,0.0,34.0
32432,lrta,0.0,0.0,64.0,0.0,64.0
32433,lsa,0.0,0.0,46.0,0.0,46.0
32434,lsb,0.0,0.0,11.0,0.0,11.0
32435,lsf,0.0,0.0,10.0,0.0,10.0
32436,lstm,0.0,0.0,19.0,0.0,19.0
32437,lt2,0.0,0.0,18.0,0.0,18.0
32438,lta,0.0,0.0,36.0,0.0,36.0
32439,lth,0.0,0.0,9.0,0.0,9.0
32440,ltm,0.0,0.0,81.0,0.0,81.0
32441,ltp,0.0,0.0,106.0,0.0,106.0
32442,luenberger,0.0,0.0,14.0,0.0,14.0
32443,lugosi,0.0,0.0,9.0,0.0,9.0
32444,lui,0.0,0.0,13.0,0.0,13.0
32445,luminance,0.0,0.0,49.0,0.0,49.0
32446,luminanee,0.0,0.0,4.0,0.0,4.0
32447,luminosity,0.0,0.0,17.0,2.0,19.0
32448,luo,0.0,0.0,25.0,0.0,25.0
32449,lures,0.0,0.0,13.0,5.0,18.0
32450,lus,0.0,0.0,9.0,0.0,9.0
32451,lution,0.0,0.0,23.0,0.0,23.0
32452,luttges,0.0,0.0,17.0,0.0,17.0
32453,luttrell,0.0,0.0,13.0,0.0,13.0
32454,lvl,0.0,0.0,8.0,0.0,8.0
32455,lvm,0.0,0.0,17.0,0.0,17.0
32456,lvnl,0.0,0.0,17.0,0.0,17.0
32457,lvq,0.0,0.0,98.0,0.0,98.0
32458,lvq2,0.0,0.0,39.0,0.0,39.0
32459,lwfa,0.0,0.0,15.0,0.0,15.0
32460,lwpca,0.0,0.0,12.0,0.0,12.0
32461,lwpcr,0.0,0.0,10.0,0.0,10.0
32462,lwpl,0.0,0.0,16.0,0.0,16.0
32463,lwr,0.0,0.0,40.0,0.0,40.0
32464,lxt,0.0,0.0,6.0,0.0,6.0
32465,lyapunov,0.0,0.0,113.0,0.0,113.0
32466,lyl,0.0,0.0,13.0,0.0,13.0
32467,lyngby,0.0,0.0,10.0,0.0,10.0
32468,lytton,0.0,0.0,14.0,0.0,14.0
32469,m5s,0.0,0.0,32.0,0.0,32.0
32470,maass,0.0,0.0,154.0,0.0,154.0
32471,macaque,0.0,0.0,72.0,0.0,72.0
32472,macgregor,0.0,0.0,12.0,0.0,12.0
32473,mach,0.0,0.0,48.0,0.0,48.0
32474,macintyre,0.0,0.0,6.0,0.0,6.0
32475,mackay,0.0,0.0,312.0,0.0,312.0
32476,mackintosh,0.0,0.0,13.0,0.0,13.0
32477,macqueen,0.0,0.0,12.0,0.0,12.0
32478,macroscopic,0.0,0.0,65.0,0.0,65.0
32479,mag,0.0,0.0,29.0,0.0,29.0
32480,magdon,0.0,0.0,11.0,0.0,11.0
32481,magnification,0.0,0.0,48.0,8.0,56.0
32482,magnified,0.0,0.0,11.0,25.0,36.0
32483,magnitudes,0.0,0.0,76.0,0.0,76.0
32484,magnocellular,0.0,0.0,14.0,0.0,14.0
32485,magnus,0.0,0.0,8.0,0.0,8.0
32486,mahadevan,0.0,0.0,16.0,0.0,16.0
32487,mahalanobis,0.0,0.0,12.0,0.0,12.0
32488,mahowald,0.0,0.0,57.0,0.0,57.0
32489,mai,0.0,0.0,44.0,0.0,44.0
32490,maih,0.0,0.0,12.0,0.0,12.0
32491,mainen,0.0,0.0,34.0,0.0,34.0
32492,maiorov,0.0,0.0,18.0,0.0,18.0
32493,majani,0.0,0.0,5.0,0.0,5.0
32494,makeig,0.0,0.0,36.0,0.0,36.0
32495,makhoul,0.0,0.0,29.0,0.0,29.0
32496,mal,0.0,0.0,28.0,2.0,30.0
32497,malach,0.0,0.0,24.0,0.0,24.0
32498,malaka,0.0,0.0,1.0,0.0,1.0
32499,malcom,0.0,0.0,38.0,0.0,38.0
32500,maler,0.0,0.0,13.0,0.0,13.0
32501,malignant,0.0,0.0,14.0,5.0,19.0
32502,malik,0.0,0.0,34.0,0.0,34.0
32503,malization,0.0,0.0,7.0,0.0,7.0
32504,malized,0.0,0.0,11.0,0.0,11.0
32505,malkoff,0.0,0.0,10.0,0.0,10.0
32506,mallat,0.0,0.0,8.0,0.0,8.0
32507,malpeli,0.0,0.0,22.0,0.0,22.0
32508,malsburg,0.0,0.0,80.0,0.0,80.0
32509,malvern,0.0,0.0,16.0,0.0,16.0
32510,mamelak,0.0,0.0,18.0,0.0,18.0
32511,mammal,0.0,0.0,30.0,17.0,47.0
32512,mammalian,0.0,0.0,84.0,0.0,84.0
32513,mammone,0.0,0.0,17.0,0.0,17.0
32514,mance,0.0,0.0,115.0,0.0,115.0
32515,mand,0.0,0.0,12.0,0.0,12.0
32516,mandelbrot,0.0,0.0,10.0,0.0,10.0
32517,manfred,0.0,0.0,34.0,0.0,34.0
32518,mangasarian,0.0,0.0,22.0,0.0,22.0
32519,manifested,0.0,0.0,21.0,5.0,26.0
32520,manifold,0.0,0.0,393.0,1.0,394.0
32521,manipulandum,0.0,0.0,11.0,0.0,11.0
32522,manipulator,0.0,0.0,111.0,3.0,114.0
32523,manke,0.0,0.0,4.0,0.0,4.0
32524,manncon,0.0,0.0,1.0,0.0,1.0
32525,mansour,0.0,0.0,39.0,0.0,39.0
32526,manuscript,0.0,0.0,62.0,27.0,89.0
32527,manwani,0.0,0.0,23.0,0.0,23.0
32528,marbach,0.0,0.0,15.0,0.0,15.0
32529,marchand,0.0,0.0,21.0,0.0,21.0
32530,marder,0.0,0.0,56.0,0.0,56.0
32531,marginalization,0.0,0.0,11.0,0.0,11.0
32532,marginalizing,0.0,0.0,8.0,1.0,9.0
32533,margoliash,0.0,0.0,10.0,0.0,10.0
32534,markel,0.0,0.0,10.0,0.0,10.0
32535,markman,0.0,0.0,7.0,0.0,7.0
32536,marko,0.0,0.0,15.0,0.0,15.0
32537,markov,0.0,0.0,1268.0,0.0,1268.0
32538,markovian,0.0,0.0,92.0,0.0,92.0
32539,markovjan,0.0,0.0,16.0,0.0,16.0
32540,markram,0.0,0.0,31.0,0.0,31.0
32541,markus,0.0,0.0,26.0,0.0,26.0
32542,maron,0.0,0.0,20.0,0.0,20.0
32543,marquardt,0.0,0.0,13.0,0.0,13.0
32544,marr,0.0,0.0,58.0,0.0,58.0
32545,marroquin,0.0,0.0,18.0,0.0,18.0
32546,marsan,0.0,0.0,10.0,0.0,10.0
32547,martignon,0.0,0.0,19.0,0.0,19.0
32548,martinetz,0.0,0.0,22.0,0.0,22.0
32549,mase,0.0,0.0,13.0,0.0,13.0
32550,masino,0.0,0.0,9.0,0.0,9.0
32551,masking,0.0,0.0,18.0,4.0,22.0
32552,massaro,0.0,0.0,27.0,0.0,27.0
32553,masson,0.0,0.0,36.0,0.0,36.0
32554,massone,0.0,0.0,11.0,0.0,11.0
32555,matan,0.0,0.0,20.0,0.0,20.0
32556,mated,0.0,0.0,17.0,7.0,24.0
32557,mately,0.0,0.0,12.0,0.0,12.0
32558,mathe,0.0,0.0,14.0,0.0,14.0
32559,mathematically,0.0,0.0,74.0,11.0,85.0
32560,mather,0.0,0.0,12.0,0.0,12.0
32561,matheus,0.0,0.0,10.0,0.0,10.0
32562,mathur,0.0,0.0,11.0,0.0,11.0
32563,matic,0.0,0.0,17.0,0.0,17.0
32564,matical,0.0,0.0,11.0,0.0,11.0
32565,matically,0.0,0.0,11.0,0.0,11.0
32566,mating,0.0,0.0,13.0,12.0,25.0
32567,mation,0.0,0.0,203.0,0.0,203.0
32568,matlab,0.0,0.0,68.0,0.0,68.0
32569,mato,0.0,0.0,12.0,0.0,12.0
32570,mator,0.0,0.0,8.0,0.0,8.0
32571,matsuoka,0.0,0.0,11.0,0.0,11.0
32572,maturation,0.0,0.0,7.0,2.0,9.0
32573,maunsell,0.0,0.0,16.0,0.0,16.0
32574,mauthner,0.0,0.0,50.0,0.0,50.0
32575,maxa,0.0,0.0,14.0,0.0,14.0
32576,maxi,0.0,0.0,46.0,0.0,46.0
32577,maxima,0.0,0.0,174.0,0.0,174.0
32578,maximal,0.0,0.0,300.0,0.0,300.0
32579,maximally,0.0,0.0,77.0,0.0,77.0
32580,maximisation,0.0,0.0,41.0,0.0,41.0
32581,maximise,0.0,0.0,29.0,0.0,29.0
32582,maximising,0.0,0.0,31.0,0.0,31.0
32583,maximization,0.0,0.0,260.0,0.0,260.0
32584,maximizer,0.0,0.0,17.0,0.0,17.0
32585,maximizes,0.0,0.0,162.0,0.0,162.0
32586,maxm,0.0,0.0,10.0,0.0,10.0
32587,maxp,0.0,0.0,10.0,0.0,10.0
32588,maxq,0.0,0.0,45.0,0.0,45.0
32589,mayhew,0.0,0.0,21.0,0.0,21.0
32590,mazes,0.0,0.0,11.0,1.0,12.0
32591,mazimum,0.0,0.0,9.0,0.0,9.0
32592,mbytes,0.0,0.0,9.0,0.0,9.0
32593,mcallester,0.0,0.0,10.0,0.0,10.0
32594,mcc,0.0,0.0,17.0,0.0,17.0
32595,mccallum,0.0,0.0,26.0,0.0,26.0
32596,mccallurn,0.0,0.0,11.0,0.0,11.0
32597,mccloskey,0.0,0.0,11.0,0.0,11.0
32598,mcclure,0.0,0.0,14.0,0.0,14.0
32599,mcculloch,0.0,0.0,47.0,0.0,47.0
32600,mceliece,0.0,0.0,11.0,0.0,11.0
32601,mckeown,0.0,0.0,12.0,0.0,12.0
32602,mclachlan,0.0,0.0,12.0,0.0,12.0
32603,mcmc,0.0,0.0,60.0,0.0,60.0
32604,mcnaughton,0.0,0.0,62.0,0.0,62.0
32605,mcreynold,0.0,0.0,15.0,0.0,15.0
32606,mdac,0.0,0.0,17.0,0.0,17.0
32607,mdl,0.0,0.0,94.0,0.0,94.0
32608,mdp,0.0,0.0,358.0,0.0,358.0
32609,mdt,0.0,0.0,23.0,0.0,23.0
32610,mdzard,0.0,0.0,10.0,0.0,10.0
32611,meador,0.0,0.0,9.0,0.0,9.0
32612,mech,0.0,0.0,17.0,0.0,17.0
32613,mecha,0.0,0.0,20.0,0.0,20.0
32614,medin,0.0,0.0,10.0,0.0,10.0
32615,meila,0.0,0.0,18.0,0.0,18.0
32616,meilijson,0.0,0.0,34.0,0.0,34.0
32617,meiosis,0.0,0.0,10.0,0.0,10.0
32618,meir,0.0,0.0,70.0,0.0,70.0
32619,meister,0.0,0.0,21.0,0.0,21.0
32620,melodic,0.0,0.0,29.0,4.0,33.0
32621,melodies,0.0,0.0,22.0,10.0,32.0
32622,melonet,0.0,0.0,11.0,0.0,11.0
32623,melvill,0.0,0.0,15.0,0.0,15.0
32624,membrane,0.0,0.0,608.0,2.0,610.0
32625,membranes,0.0,0.0,26.0,8.0,34.0
32626,memorization,0.0,0.0,9.0,2.0,11.0
32627,memorize,0.0,0.0,13.0,8.0,21.0
32628,memorized,0.0,0.0,20.0,3.0,23.0
32629,memorizing,0.0,0.0,9.0,1.0,10.0
32630,memoryless,0.0,0.0,72.0,0.0,72.0
32631,mension,0.0,0.0,12.0,0.0,12.0
32632,mensional,0.0,0.0,10.0,0.0,10.0
32633,mentation,0.0,0.0,42.0,0.0,42.0
32634,mented,0.0,0.0,27.0,0.0,27.0
32635,menzel,0.0,0.0,14.0,0.0,14.0
32636,merical,0.0,0.0,10.0,0.0,10.0
32637,merz,0.0,0.0,14.0,0.0,14.0
32638,merzenich,0.0,0.0,58.0,0.0,58.0
32639,mesirov,0.0,0.0,11.0,0.0,11.0
32640,mesterharm,0.0,0.0,12.0,0.0,12.0
32641,metamorphosis,0.0,0.0,19.0,5.0,24.0
32642,metastable,0.0,0.0,42.0,0.0,42.0
32643,metcalfe,0.0,0.0,29.0,0.0,29.0
32644,meth,0.0,0.0,51.0,8.0,59.0
32645,metrical,0.0,0.0,18.0,0.0,18.0
32646,metz,0.0,0.0,13.0,0.0,13.0
32647,meure,0.0,0.0,11.0,0.0,11.0
32648,mezard,0.0,0.0,14.0,0.0,14.0
32649,mfa,0.0,0.0,44.0,0.0,44.0
32650,mfc,0.0,0.0,14.0,0.0,14.0
32651,mfiller,0.0,0.0,17.0,0.0,17.0
32652,mfinchen,0.0,0.0,18.0,0.0,18.0
